run_dir,pred_file,true_file,n,ARI,Purity
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p25drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p25drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p25drop_rep0\labels.csv,128,0.388646,0.625000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p25drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p25drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p25drop_rep1\labels.csv,128,0.208603,0.554688
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p25drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p25drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p25drop_rep2\labels.csv,128,0.091990,0.453125
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p50drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p50drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p50drop_rep0\labels.csv,128,0.032247,0.351562
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p50drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p50drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p50drop_rep1\labels.csv,128,0.064639,0.406250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p50drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p50drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p50drop_rep2\labels.csv,128,0.010703,0.343750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p75drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p75drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p75drop_rep0\labels.csv,128,-0.000326,0.296875
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p75drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p75drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p75drop_rep1\labels.csv,128,0.016003,0.351562
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p75drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p75drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev40_p75drop_rep2\labels.csv,128,0.008445,0.312500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p0drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p0drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p0drop_rep0\labels.csv,128,0.435066,0.609375
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p0drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p0drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p0drop_rep1\labels.csv,128,0.349189,0.671875
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p0drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p0drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p0drop_rep2\labels.csv,128,0.229600,0.617188
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p10drop_rep0\labels.csv,128,0.559248,0.789062
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p10drop_rep1\labels.csv,128,0.441484,0.718750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p10drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p10drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p10drop_rep2\labels.csv,128,0.249150,0.617188
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p25drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p25drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p25drop_rep0\labels.csv,128,0.354209,0.601562
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p25drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p25drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p25drop_rep1\labels.csv,128,0.275281,0.585938
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p25drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p25drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p25drop_rep2\labels.csv,128,0.234696,0.601562
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p50drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p50drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p50drop_rep0\labels.csv,128,0.205092,0.546875
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p50drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p50drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p50drop_rep1\labels.csv,128,0.140736,0.484375
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p50drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p50drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p50drop_rep2\labels.csv,128,0.071925,0.429688
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p75drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p75drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p75drop_rep0\labels.csv,128,0.005040,0.335938
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p75drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p75drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p75drop_rep1\labels.csv,128,-0.001041,0.304688
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p75drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p75drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev50_p75drop_rep2\labels.csv,128,0.013670,0.359375
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev60_p0drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev60_p0drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev60_p0drop_rep0\labels.csv,128,0.878122,0.953125
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev60_p0drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev60_p0drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev60_p0drop_rep1\labels.csv,128,0.615766,0.796875
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev60_p0drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev60_p0drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev60_p0drop_rep2\labels.csv,128,0.798346,0.914062
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev60_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev60_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev60_p10drop_rep0\labels.csv,128,0.770596,0.906250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev60_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev60_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k4L10_n32_plev60_p10drop_rep1\labels.csv,128,0.558757,0.750000
